LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,LOC_OTHER,LOC_COUNT,LOC_SCH
4221270,Shanksville-Stonycreek SD,42,1325 Corner Stone Road,Shanksville,PA,15560,42,42111,Somerset County,40.017891,-78.906164,43740,"Somerset, PA",2,306,"Johnstown-Somerset, PA",N,N,4209,42069,42032,2017-2018,42,0.0,1,42
4221330,Sharon City SD,42,215 Forker Blvd,Sharon,PA,16146,42,42085,Mercer County,41.236093,-80.487346,49660,"Youngstown-Warren-Boardman, OH-PA",1,566,"Youngstown-Warren, OH-PA",N,N,4203,42007,42050,2017-2018,21,0.0,1,21
4221420,Sharpsville Area SD,42,1 Blue Devil Way,Sharpsville,PA,16150,42,42085,Mercer County,41.254809,-80.477413,49660,"Youngstown-Warren-Boardman, OH-PA",1,566,"Youngstown-Warren, OH-PA",N,N,4203,42007,42050,2017-2018,21,0.0,1,21
4221490,Shenandoah Valley SD,42,805 West Centre Street,Shenandoah,PA,17976,42,42107,Schuylkill County,40.818715000000005,-76.208725,39060,"Pottsville, PA",2,N,N,N,N,4217,42123,42029,2017-2018,32,0.0,1,32
4221510,Shenango Area SD,42,2501 Old Pittsburgh Rd,New Castle,PA,16101,42,42073,Lawrence County,40.969750000000005,-80.315762,35260,"New Castle, PA",2,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4203,42009,42047,2017-2018,31,0.0,1,31
4221540,Shikellamy SD,42,200 Island Blvd,Sunbury,PA,17801,42,42097,Northumberland County,40.883700000000005,-76.7873,44980,"Sunbury, PA",2,146,"Bloomsburg-Berwick-Sunbury, PA",N,N,4211,42108,42027,2017-2018,32,11.12,2,"32, 41"
4221570,Shippensburg Area SD,42,317 N Morris St,Shippensburg,PA,17257,42,42055,Franklin County,40.049036,-77.534109,16540,"Chambersburg-Waynesboro, PA",1,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",N,N,4209,42089,42033,2017-2018,31,0.0,1,31
4221660,Slippery Rock Area SD,42,201 Kiester Rd,Slippery Rock,PA,16057,42,42019,Butler County,41.055851,-80.043374,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4203,42010,42021,2017-2018,32,19.29,2,"32, 41"
4221690,Smethport Area SD,42,414 S Mechanic St,Smethport,PA,16749,42,42083,McKean County,41.802393,-78.442924,14620,"Bradford, PA",2,N,N,N,N,4205,42067,42025,2017-2018,43,0.0,1,43
4221810,Solanco SD,42,121 S Hess St,Quarryville,PA,17566,42,42071,Lancaster County,39.8952,-76.1602,29540,"Lancaster, PA",1,N,N,N,N,4216,42100,42013,2017-2018,41,56.11,3,"31, 41, 42"
4221840,Somerset Area SD,42,645 S Columbia Ave Ste 110,Somerset,PA,15501,42,42111,Somerset County,40.00278,-79.085851,43740,"Somerset, PA",2,306,"Johnstown-Somerset, PA",N,N,4212,42069,42032,2017-2018,32,42.77,2,"32, 41"
4221870,Souderton Area SD,42,760 Lower Road,Souderton,PA,18964,42,42091,Montgomery County,40.2863,-75.3604,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4208,42053,42012,2017-2018,21,14.45,2,"21, 41"
4221910,South Allegheny SD,42,2743 Washington Blvd,Mc Keesport,PA,15133,42,42003,Allegheny County,40.324155000000005,-79.867345,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42038,42045,2017-2018,21,0.0,1,21
4221930,South Butler County SD,42,328 Knoch Rd,Saxonburg,PA,16056,42,42019,Butler County,40.745898,-79.825884,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4203,42011,42041,2017-2018,41,0.0,1,41
4222050,South Middleton SD,42,4 Forge Rd,Boiling Springs,PA,17007,42,42041,Cumberland County,40.15235,-77.13942300000001,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4211,42193,42031,2017-2018,21,22.0,2,"21, 31"
4222060,South Park SD,42,2005 Eagle Ridge Rd,South Park,PA,15129,42,42003,Allegheny County,40.302903,-79.990365,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42039,42037,2017-2018,21,0.0,1,21
4222140,South Williamsport Area SD,42,515 W Central Ave,South Williamsport,PA,17702,42,42081,Lycoming County,41.228913,-76.999193,48700,"Williamsport, PA",1,558,"Williamsport-Lock Haven, PA",N,N,4210,42083,42023,2017-2018,23,0.0,1,23
4222170,South Eastern SD,42,377 Main St,Fawn Grove,PA,17321,42,42133,York County,39.73159,-76.46368100000001,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42093,42028,2017-2018,42,16.53,2,"31, 42"
4222200,Southeastern Greene SD,42,1000 Mapletown Rd,Greensboro,PA,15338,42,42059,Greene County,39.80401,-79.938041,N,N,0,N,N,N,N,4209,42050,42046,2017-2018,42,44.8,2,"41, 42"
4222230,South Side Area SD,42,4949 State Route 151,Hookstown,PA,15050,42,42007,Beaver County,40.5678,-80.435122,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42014,42047,2017-2018,42,0.0,1,42
4222260,Southern Columbia Area SD,42,800 Southern Drive,Catawissa,PA,17820,42,42037,Columbia County,40.90598,-76.496341,14100,"Bloomsburg-Berwick, PA",1,146,"Bloomsburg-Berwick-Sunbury, PA",N,N,4211,42107,42027,2017-2018,41,0.0,1,41
4222290,Southern Fulton SD,42,3072 Great Cove Rd,Warfordsburg,PA,17267,42,42057,Fulton County,39.793133000000005,-78.201744,N,N,0,N,N,N,N,4209,42078,42030,2017-2018,42,0.0,1,42
4222320,Southern Huntingdon County SD,42,10339 Pogue Road,Three Springs,PA,17264,42,42061,Huntingdon County,40.2147,-77.9244,26500,"Huntingdon, PA",2,N,N,N,N,4209,42081,42030,2017-2018,42,0.0,1,42
4222350,Southern Lehigh SD,42,5775 Main St,Center Valley,PA,18034,42,42077,Lehigh County,40.5324,-75.4028,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4215,42131,42016,2017-2018,21,12.43,2,"21, 41"
4222370,Southern Tioga SD,42,241 Main St,Blossburg,PA,16912,42,42117,Tioga County,41.6805,-77.06490000000001,N,N,0,N,N,N,N,4210,42068,42025,2017-2018,32,40.79,2,"32, 42"
4222380,Southern York County SD,42,3280 Fissels Church Rd,Glen Rock,PA,17327,42,42133,York County,39.770045,-76.73493,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42169,42028,2017-2018,41,17.54,2,"31, 41"
4222400,Southeast Delco SD,42,1560 Delmar Drive,Folcroft,PA,19032,42,42045,Delaware County,39.896568,-75.274359,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42162,42008,2017-2018,21,0.0,1,21
4222410,Southmoreland SD,42,200 Scottie Way,Scottdale,PA,15683,42,42129,Westmoreland County,40.10707,-79.59012,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42052,42032,2017-2018,21,45.1,2,"21, 41"
4222440,Seneca Valley SD,42,124 Seneca School Rd,Harmony,PA,16037,42,42019,Butler County,40.80723,-80.10722100000001,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4203,42014,42047,2017-2018,21,48.86,2,"21, 41"
4222470,South Western SD,42,225 Bowman Rd,Hanover,PA,17331,42,42133,York County,39.785265,-76.961268,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42169,42033,2017-2018,23,6.18,2,"23, 41"
4222530,Spring Cove SD,42,1100 E Main Street,Roaring Spring,PA,16673,42,42013,Blair County,40.3343,-78.38340000000001,11020,"Altoona, PA",1,N,N,N,N,4209,42080,42030,2017-2018,31,30.89,2,"31, 41"
4222560,Spring-Ford Area SD,42,857 South Lewis Road,Royersford,PA,19468,42,42091,Montgomery County,40.188481,-75.50837,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42150,42044,2017-2018,21,0.0,1,21
4222590,Spring Grove Area SD,42,100 E College Ave,Spring Grove,PA,17362,42,42133,York County,39.8762,-76.86410000000001,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42196,42028,2017-2018,22,9.08,2,"22, 41"
4222600,Springfield SD,42,111 W Leamy Ave,Springfield,PA,19064,42,42045,Delaware County,39.928074,-75.339443,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42165,42026,2017-2018,21,0.0,1,21
4222620,Springfield Township SD,42,1901 E Paper Mill Rd,Oreland,PA,19075,42,42091,Montgomery County,40.10506,-75.194929,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4213,42154,42004,2017-2018,21,0.0,1,21
4222710,Saint Clair Area SD,42,227 S Mill St,Saint Clair,PA,17970,42,42107,Schuylkill County,40.717015,-76.188039,39060,"Pottsville, PA",2,N,N,N,N,4217,42123,42029,2017-2018,32,0.0,1,32
4222740,Tuscarora SD,42,100 W Seminary St,Mercersburg,PA,17236,42,42055,Franklin County,39.82813,-77.905843,16540,"Chambersburg-Waynesboro, PA",1,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",N,N,4209,42078,42030,2017-2018,42,13.33,2,"41, 42"
4222770,State College Area SD,42,240 Villa Crest Dr,State College,PA,16801,42,42027,Centre County,40.785202,-77.809146,44300,"State College, PA",1,524,"State College-DuBois, PA",N,N,4205,42171,42034,2017-2018,13,52.38,3,"13, 23, 41"
4222790,Steel Valley SD,42,220 E Oliver Rd,Munhall,PA,15120,42,42003,Allegheny County,40.3896,-79.898801,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42035,42043,2017-2018,21,0.0,1,21
4222800,Steelton-Highspire SD,42,250 Reynders St,Steelton,PA,17113,42,42043,Dauphin County,40.238819,-76.830032,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4211,42103,42048,2017-2018,21,0.0,1,21
4222830,Sto-Rox SD,42,600 Russellwood Ave,McKees Rocks,PA,15136,42,42003,Allegheny County,40.4713,-80.0732,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42045,42042,2017-2018,21,0.0,1,21
4222860,Stroudsburg Area SD,42,123 Linden St,Stroudsburg,PA,18360,42,42089,Monroe County,40.983893,-75.207424,20700,"East Stroudsburg, PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4210,42115,42040,2017-2018,23,7.28,2,"23, 41"
4222920,Sullivan County SD,42,777 South Street,Laporte,PA,18626,42,42113,Sullivan County,41.419246,-76.499787,N,N,0,N,N,N,N,4210,42110,42023,2017-2018,42,0.0,1,42
4222980,Susquehanna Community SD,42,3192 Turnpike St.,Susquehanna,PA,18847,42,42115,Susquehanna County,41.949917,-75.591114,N,N,0,N,N,N,N,4210,42111,42020,2017-2018,31,42.54,2,"31, 41"
4223010,Susquehanna Township SD,42,2579 Interstate Drive,Harrisburg,PA,17110,42,42043,Dauphin County,40.3086,-76.84400000000001,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4211,42104,42015,2017-2018,21,0.0,1,21
4223040,Susquenita SD,42,1725 Schoolhouse Rd,Duncannon,PA,17020,42,42099,Perry County,40.35505,-77.001751,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4211,42086,42015,2017-2018,21,26.39,2,"21, 41"
4223220,Tamaqua Area SD,42,138 West Broad St,Tamaqua,PA,18252,42,42107,Schuylkill County,40.797131,-75.97212400000001,39060,"Pottsville, PA",2,N,N,N,N,4217,42124,42029,2017-2018,41,14.08,2,"41, 42"
4223250,Riverside SD,42,300 Davis St,Taylor,PA,18517,42,42069,Lackawanna County,41.380386,-75.717195,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4217,42114,42022,2017-2018,21,0.0,1,21
4223490,Titusville Area SD,42,Titusville Area School District,Titusville,PA,16354,42,42039,Crawford County,41.630503,-79.667924,32740,"Meadville, PA",2,240,"Erie-Meadville, PA",N,N,4205,42065,42050,2017-2018,32,22.74,3,"32, 41, 42"
4223550,Towanda Area SD,42,410 State St,Towanda,PA,18848,42,42015,Bradford County,41.767403,-76.451256,42380,"Sayre, PA",2,N,N,N,N,4210,42110,42023,2017-2018,32,0.0,1,32
4223640,Tredyffrin-Easttown SD,42,West Valley Business Center,Wayne,PA,19087,42,42029,Chester County,40.06836,-75.427132,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42157,42019,2017-2018,21,0.0,1,21
4223700,Tri-Valley SD,42,110 W Main St,Valley View,PA,17983,42,42107,Schuylkill County,40.6477,-76.5207,39060,"Pottsville, PA",2,N,N,N,N,4217,42125,42029,2017-2018,42,0.0,1,42
4223760,Trinity Area SD,42,231 Park Ave,Washington,PA,15301,42,42125,Washington County,40.164636,-80.249429,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42048,42046,2017-2018,21,8.75,2,"21, 41"
4223790,Troy Area SD,42,68 Fenner Ave,Troy,PA,16947,42,42015,Bradford County,41.78714,-76.78679100000001,42380,"Sayre, PA",2,N,N,N,N,4210,42068,42023,2017-2018,42,0.0,1,42
4223820,Tulpehocken Area SD,42,27 Rehrersburg Road,Bethel,PA,19507,42,42011,Berks County,40.467895,-76.215939,39740,"Reading, PA",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4215,42005,42029,2017-2018,42,25.83,2,"41, 42"
4223850,Tunkhannock Area SD,42,41 Philadelphia Ave,Tunkhannock,PA,18657,42,42131,Wyoming County,41.5415,-75.9521,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4211,42117,42020,2017-2018,31,22.7,3,"31, 41, 42"
4223880,Turkeyfoot Valley Area SD,42,172 Turkeyfoot Rd,Confluence,PA,15424,42,42111,Somerset County,39.79858,-79.32955,43740,"Somerset, PA",2,306,"Johnstown-Somerset, PA",N,N,4209,42051,42032,2017-2018,42,0.0,1,42
4223970,Tussey Mountain SD,42,199 Front Street,Saxton,PA,16678,42,42009,Bedford County,40.221755,-78.238425,N,N,0,N,N,N,N,4209,42078,42035,2017-2018,42,0.0,1,42
4224000,Twin Valley SD,42,4851 N. Twin Valley Road,Elverson,PA,19520,42,42011,Berks County,40.161456,-75.854043,39740,"Reading, PA",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42128,42011,2017-2018,41,11.7,2,"31, 41"
4224030,Tyrone Area SD,42,701 Clay Avenue,Tyrone,PA,16686,42,42013,Blair County,40.670542000000005,-78.25093100000001,11020,"Altoona, PA",1,N,N,N,N,4209,42080,42030,2017-2018,31,0.0,1,31
4224060,Union Area SD,42,2106 Camden Avenue,New Castle,PA,16101,42,42073,Lawrence County,41.000352,-80.38430100000001,35260,"New Castle, PA",2,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4203,42009,42047,2017-2018,31,0.0,1,31
4224090,Union City Area SD,42,107 Concord St,Union City,PA,16438,42,42049,Erie County,41.89009,-79.83877100000001,21500,"Erie, PA",1,240,"Erie-Meadville, PA",N,N,4205,42004,42050,2017-2018,32,0.0,1,32
4224120,Union SD,42,354 Baker Street Ste 2,Rimersburg,PA,16248,42,42031,Clarion County,41.033939,-79.500193,N,N,0,N,N,N,N,4203,42063,42021,2017-2018,42,0.0,1,42
4224150,Uniontown Area SD,42,205 Wilson Avenue,Uniontown,PA,15401,42,42051,Fayette County,39.895401,-79.72126300000001,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4209,42051,42032,2017-2018,23,35.19,3,"23, 41, 42"
4224210,Unionville-Chadds Ford SD,42,740 Unionville Road,Kennett Square,PA,19348,42,42029,Chester County,39.88358,-75.717991,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4216,42158,42009,2017-2018,21,31.3,2,"21, 41"
4224240,United SD,42,10780 Route 56 East,Armagh,PA,15920,42,42063,Indiana County,40.46607,-79.045562,26860,"Indiana, PA",2,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4209,42062,42041,2017-2018,42,0.0,1,42
4224300,Upper Adams SD,42,161 North Main Street,Biglerville,PA,17307,42,42001,Adams County,39.934068,-77.246492,23900,"Gettysburg, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42193,42033,2017-2018,41,11.34,2,"41, 42"
4224320,Upper Darby SD,42,4611 Bond Ave,Drexel Hill,PA,19026,42,42045,Delaware County,39.953131,-75.31594,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42163,42026,2017-2018,21,0.0,1,21
4224360,Upper Dauphin Area SD,42,5668 State Route 209,Lykens,PA,17048,42,42043,Dauphin County,40.566371,-76.75654800000001,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4211,42125,42015,2017-2018,41,33.28,2,"41, 42"
4224390,Upper Dublin SD,42,1580 Fort Washington Ave,Maple Glen,PA,19002,42,42091,Montgomery County,40.165415,-75.184301,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42152,42007,2017-2018,21,0.0,1,21
4224480,Upper Merion Area SD,42,435 Crossfield Rd,King of Prussia,PA,19406,42,42091,Montgomery County,40.09609,-75.379261,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4213,42149,42017,2017-2018,21,0.0,1,21
4224510,Upper Moreland Township SD,42,2900 Terwood Rd,Willow Grove,PA,19090,42,42091,Montgomery County,40.1576,-75.10810000000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4213,42152,42012,2017-2018,21,0.0,1,21
4224540,Upper Perkiomen SD,42,2229 East Buck Rd Suite 1,Pennsburg,PA,18073,42,42091,Montgomery County,40.3963,-75.4858,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4208,42131,42024,2017-2018,21,26.09,2,"21, 41"
4224570,Upper Saint Clair SD,42,1820 McLughln Rn Rd Upr St Clr,Pittsburgh,PA,15241,42,42003,Allegheny County,40.336,-80.0746,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42040,42037,2017-2018,21,0.0,1,21
4224630,Valley Grove SD,42,429 Wiley Ave,Franklin,PA,16323,42,42121,Venango County,41.4045,-79.8188,36340,"Oil City, PA",2,N,N,N,N,4205,42064,42021,2017-2018,41,0.0,1,41
4224650,Valley View SD,42,1 Columbus Dr,Archbald,PA,18403,42,42069,Lackawanna County,41.497581,-75.561874,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4217,42112,42022,2017-2018,41,21.77,2,"21, 41"
4224750,Wallenpaupack Area SD,42,2552 Route 6,Hawley,PA,18428,42,42103,Pike County,41.455152,-75.18103500000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4210,42139,42020,2017-2018,42,0.0,1,42
4224790,Wallingford-Swarthmore SD,42,200 S Providence Rd,Wallingford,PA,19086,42,42045,Delaware County,39.895407,-75.370228,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42161,42009,2017-2018,21,0.0,1,21
4224820,Warren County SD,42,6820 Market Street,Russell,PA,16345,42,42123,Warren County,41.936238,-79.14244500000001,47620,"Warren, PA",2,N,N,N,N,4205,42065,42021,2017-2018,41,65.35,3,"33, 41, 42"
4224870,Warrior Run SD,42,4800 Susquehanna Trail,Turbotville,PA,17772,42,42097,Northumberland County,41.103789,-76.80339500000001,44980,"Sunbury, PA",2,146,"Bloomsburg-Berwick-Sunbury, PA",N,N,4210,42108,42027,2017-2018,42,0.0,1,42
4224960,Warwick SD,42,301 W Orange St,Lititz,PA,17543,42,42071,Lancaster County,40.155542,-76.315236,29540,"Lancaster, PA",1,N,N,N,N,4216,42097,42036,2017-2018,21,0.0,1,21
4224970,Wayne Highlands SD,42,474 Grove St,Honesdale,PA,18431,42,42127,Wayne County,41.5596,-75.2559,N,N,0,N,N,N,N,4210,42111,42020,2017-2018,41,68.11,3,"32, 41, 42"
4224990,Washington SD,42,311 Allison Ave,Washington,PA,15301,42,42125,Washington County,40.17479,-80.253851,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42048,42046,2017-2018,21,0.0,1,21
4225080,Wattsburg Area SD,42,10782 Wattsburg Road,Erie,PA,16509,42,42049,Erie County,42.056635,-79.903265,21500,"Erie, PA",1,240,"Erie-Meadville, PA",N,N,4205,42004,42049,2017-2018,41,0.0,1,41
4225110,Waynesboro Area SD,42,210 Clayton Ave,Waynesboro,PA,17268,42,42055,Franklin County,39.749722,-77.575901,16540,"Chambersburg-Waynesboro, PA",1,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",N,N,4209,42090,42033,2017-2018,31,7.33,2,"31, 41"
4225140,Weatherly Area SD,42,602 6th St,Weatherly,PA,18255,42,42025,Carbon County,40.939033,-75.817805,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4211,42122,42014,2017-2018,41,0.0,1,41
4225170,Wellsboro Area SD,42,227 Nichols Street,Wellsboro,PA,16901,42,42117,Tioga County,41.75974,-77.30457100000001,N,N,0,N,N,N,N,4210,42068,42025,2017-2018,43,0.0,1,43
4225200,West Allegheny SD,42,600 Donaldson Road,Oakdale,PA,15071,42,42003,Allegheny County,40.418215,-80.231786,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42044,42037,2017-2018,21,45.64,2,"21, 41"
4225230,West Branch Area SD,42,516 Allport Cutoff,Morrisdale,PA,16858,42,42033,Clearfield County,40.9786,-78.2039,20180,"DuBois, PA",2,524,"State College-DuBois, PA",N,N,4205,42073,42035,2017-2018,41,0.0,1,41
4225290,West Chester Area SD,42,782 Springdale Drive,Exton,PA,19341,42,42029,Chester County,40.02687,-75.601465,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42167,42019,2017-2018,21,0.0,1,21
4225440,West Greene SD,42,1367 Hargus Creek Road,Waynesburg,PA,15370,42,42059,Greene County,39.86844,-80.284521,N,N,0,N,N,N,N,4218,42050,42046,2017-2018,42,0.0,1,42
4225590,West Jefferson Hills SD,42,835 Old Clairton Rd,Jefferson Hills,PA,15025,42,42003,Allegheny County,40.29926,-79.934121,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42039,42037,2017-2018,21,0.0,1,21
4225650,West Middlesex Area SD,42,3591 Sharon Rd Luther Low Bldg,West Middlesex,PA,16159,42,42085,Mercer County,41.173985,-80.449534,49660,"Youngstown-Warren-Boardman, OH-PA",1,566,"Youngstown-Warren, OH-PA",N,N,4203,42007,42050,2017-2018,21,0.0,1,21
4225680,West Mifflin Area SD,42,1020 Lebanon Road,West Mifflin,PA,15122,42,42003,Allegheny County,40.36169,-79.932911,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42038,42045,2017-2018,21,0.0,1,21
4225740,West Perry SD,42,2606 Shermans Valley Road,Elliottsburg,PA,17024,42,42099,Perry County,40.382937,-77.29901600000001,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4211,42086,42015,2017-2018,42,0.0,1,42
4225830,West Shore SD,42,507 Fishing Creek Rd,Lewisberry,PA,17339,42,42133,York County,40.18205,-76.844291,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42092,42031,2017-2018,21,7.07,2,"21, 41"
4225870,West Side CTC,42,75 Evans Street,Kingston,PA,18704,42,42079,Luzerne County,41.278754,-75.902306,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4211,42120,42020,2017-2018,21,0.0,1,21
4225950,Wyoming Valley West SD,42,450 N Maple Ave,Kingston,PA,18704,42,42079,Luzerne County,41.267601,-75.892683,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4211,42120,42020,2017-2018,21,0.0,1,21
4225980,West York Area SD,42,2605 W Market St,York,PA,17404,42,42133,York County,39.9491,-76.77940000000001,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42095,42028,2017-2018,22,0.0,1,22
4226010,Mifflinburg Area SD,42,178 Maple St,Mifflinburg,PA,17844,42,42119,Union County,40.9164,-77.04090000000001,30260,"Lewisburg, PA",2,146,"Bloomsburg-Berwick-Sunbury, PA",N,N,4210,42085,42023,2017-2018,32,0.0,1,32
4226040,Western Beaver County SD,42,343 Ridgemont Dr,Midland,PA,15059,42,42007,Beaver County,40.692341,-80.46501,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42014,42047,2017-2018,41,0.0,1,41
4226070,Western Wayne SD,42,1970C Easton Turnpike,Lake Ariel,PA,18436,42,42127,Wayne County,41.493318,-75.402206,N,N,0,N,N,N,N,4210,42111,42020,2017-2018,42,15.47,2,"41, 42"
4226130,Westmont Hilltop SD,42,112 Lindberg Avenue,Johnstown,PA,15905,42,42021,Cambria County,40.29855,-78.94327100000001,27780,"Johnstown, PA",1,306,"Johnstown-Somerset, PA",N,N,4212,42072,42035,2017-2018,23,0.0,1,23
4226250,Whitehall-Coplay SD,42,2940 MacArthur Rd,Whitehall,PA,18052,42,42077,Lehigh County,40.64647,-75.507311,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4215,42183,42018,2017-2018,21,0.0,1,21
4226300,Wilkes-Barre Area SD,42,730 S Main St,Wilkes Barre,PA,18711,42,42079,Luzerne County,41.2697,-75.8529,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4217,42118,42014,2017-2018,13,17.9,2,"13, 21"
